"PUBLICATION","SCENARIO","CATEGORY","PRODUCT","FLOW","UNIT","REGION","YEAR","VALUE"
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2035,71.01
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2040,121.21
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2050,206.18
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2022,0.12
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2030,49.9
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2035,141.11
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2040,203.38
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: with CCUS","Electrical capacity","GW","World",2050,241.17
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2021,0.12
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2022,0.12
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2030,1.11
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2035,6.33
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2040,10.62
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2050,12.91
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2022,0.12
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2030,3.63
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2035,50.22
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2040,87.58
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2050,152.7
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2022,0.12
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2030,35.86
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2035,95.2
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2040,130.96
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: with CCUS","Electrical capacity","GW","World",2050,152.58
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2010,0
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2021,0
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2022,0
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2030,0.75
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2035,5.78
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2040,10.89
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2050,17.59
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2022,0
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2030,4.81
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2035,20.79
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2040,33.62
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2050,53.48
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2022,0
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2030,14.04
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2035,45.91
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2040,72.41
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Natural gas: with CCUS","Electrical capacity","GW","World",2050,88.59
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2010,3439.41
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2021,4480.13
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2022,4534.68
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2030,4497.73
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2035,4363.51
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2040,4215.84
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2050,3800.4
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2022,4534.68
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2030,4224.59
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2035,3724.99
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2040,3289.34
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2050,2431.56
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2022,4534.68
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2030,3422.79
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2035,2453.35
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2040,1710.37
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Fossil fuels: unabated","Electrical capacity","GW","World",2050,892.02
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2010,1613.76
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2021,2200.41
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2022,2236.21
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2030,2125.57
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2035,1955.92
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2040,1795.17
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2050,1363.15
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2022,2236.21
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2030,2035.65
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2035,1748.69
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2040,1474.43
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2050,910.8
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2022,2236.21
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2030,1456.55
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2035,910.18
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2040,548.08
"World Energy Outlook 2023","Net Zero Emissions by 2050 Scenario","Capacity: installed","Coal: unabated","Electrical capacity","GW","World",2050,242.23
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2010,1389.24
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2021,1853.81
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2022,1875.46
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2030,2071.09
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2035,2138.86
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2040,2184.76
"World Energy Outlook 2023","Stated Policies Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2050,2258.83
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2022,1875.46
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2030,1905.45
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2035,1742.7
"World Energy Outlook 2023","Announced Pledges Scenario","Capacity: installed","Natural gas: unabated","Electrical capacity","GW","World",2040,1612.78
